filmId,title,genre,producer,actor,rating 
12222,Horton Hears a Who!,Animation,Bob Gordon,Jim Carrey,6
12177,The Love Guru,Comedy,Michael De Luca,Ben Kingsley,4
7985,Penelope,Fantasy,Reese Witherspoon,James McAvoy,6
7985,Penelope,Fantasy,Reese Witherspoon,Peter Dinklage,6
13196,Then She Found Me,Comedy,Helen Hunt,Colin Firth,5
8944,What Just Happened,Comedy,Robert De Niro,Robert De Niro,5
8944,What Just Happened,Comedy,Robert De Niro,Sean Penn,5
8944,What Just Happened,Comedy,Robert De Niro,Stanley Tucci,5
15124,A Little Trip to Heaven,Drama,Sigurjón Sighvatsson,Forest Whitaker,5
15124,A Little Trip to Heaven,Drama,Sigurjón Sighvatsson,Jeremy Renner,5
155,The Dark Knight,Drama,Charles Roven,Christian Bale,8
155,The Dark Knight,Drama,Charles Roven,Morgan Freeman,8
155,The Dark Knight,Drama,Charles Roven,Gary Oldman,8
155,The Dark Knight,Drama,Charles Roven,Michael Caine,8
8457,Drillbit Taylor,Comedy,Susan Arnold,Owen Wilson,6
18633,Slipstream,Fantasy,Robert Katz,Anthony Hopkins,6
13495,Alatriste,Action,Antonio Cardenal,Viggo Mortensen,6
7797,Youth Without Youth,Fantasy,Francis Ford Coppola,Matt Damon,6
8065,21,Drama,Michael De Luca,Kevin Spacey,6
4942,Leatherheads,Comedy,George Clooney,George Clooney,6
8988,Stop-Loss,Drama,Kimberly Peirce,Joseph Gordon-Levitt,6
8988,Stop-Loss,Drama,Kimberly Peirce,Channing Tatum,6
7944,Shine a Light,Documentary,Victoria Pearman,Benicio del Toro,7
9870,Forgetting Sarah Marshall,Comedy,Judd Apatow,Paul Rudd,6
9870,Forgetting Sarah Marshall,Comedy,Judd Apatow,Jason Bateman,6
1266,Street Kings,Action,Erwin Stoff,Forest Whitaker,6
1266,Street Kings,Action,Erwin Stoff,Chris Evans,6
1266,Street Kings,Action,Erwin Stoff,Keanu Reeves,6
7459,Speed Racer,Action,Joel Silver,John Goodman,6
31604,The Killer Elite,Crime,Martin Baum,Robert Duvall,6
13018,Deception,Thriller,Hugh Jackman,Hugh Jackman,6
13018,Deception,Thriller,Hugh Jackman,Ewan McGregor,6
8617,Prom Night,Crime,Neal H. Moritz,Idris Elba,5
1726,Iron Man,Action,Avi Arad,Robert Downey Jr.,7
1726,Iron Man,Action,Avi Arad,Samuel L. Jackson,7
1726,Iron Man,Action,Avi Arad,Jeff Bridges,7
14000,Anamorph,Crime,Marissa McMahon,Willem Dafoe,5
13162,Blind Dating,Comedy,James Keach,Chris Pine,6
13008,An American Crime,Crime,Jocelyn Hayes,James Franco,7
2454,The Chronicles of Narnia: Prince Caspian,Adventure,Mark Johnson,Peter Dinklage,6
217,Indiana Jones and the Kingdom of the Crystal Skull,Adventure,Frank Marshall,Harrison Ford,6
10822,Savage Grace,Drama,Pamela Koffler,Hugh Dancy,6
8645,The Happening,Thriller,Sam Mercer,Mark Wahlberg,5
1724,The Incredible Hulk,Science Fiction,Gale Anne Hurd,Robert Downey Jr.,6
1724,The Incredible Hulk,Science Fiction,Gale Anne Hurd,Edward Norton,6
8909,Wanted,Action,Iain Smith,Morgan Freeman,6
8909,Wanted,Action,Iain Smith,James McAvoy,6
8909,Wanted,Action,Iain Smith,Chris Pratt,6
8960,Hancock,Fantasy,Michael Mann,Jason Bateman,6
11665,Get Smart,Action,Charles Roven,Bill Murray,6
11665,Get Smart,Action,Charles Roven,Steve Carell,6
11665,Get Smart,Action,Charles Roven,Dwayne Johnson,6
13205,Bambi II,Animation,Jim Ballantine,Patrick Stewart,6
8359,Kit Kittredge: An American Girl,Comedy,Elaine Goldsmith-Thomas,Stanley Tucci,6
13990,The Wackness,Drama,Keith Calder,Ben Kingsley,6
11631,Mamma Mia!,Comedy,Gary Goetzman,Colin Firth,6
6687,Transsiberian,Thriller,Álvaro Augustín,Woody Harrelson,6
6687,Transsiberian,Thriller,Álvaro Augustín,Ben Kingsley,6
11802,Space Chimps,Animation,Barry Sonnenfeld,Stanley Tucci,5
12133,Step Brothers,Comedy,Judd Apatow,Will Ferrell,6
10185,The Midnight Meat Train,Mystery,Gary Lucchesi,Bradley Cooper,6
5038,Vicky Cristina Barcelona,Drama,Letty Aronson,Javier Bardem,7
10189,Pineapple Express,Action,Judd Apatow,James Franco,7
15069,WΔZ,Crime,James Richardson,Tom Hardy,6
11671,Elegy,Drama,Tom Rosenberg,Ben Kingsley,6
7446,Tropic Thunder,Action,Eric McLeod,Robert Downey Jr.,6
7446,Tropic Thunder,Action,Eric McLeod,Matthew McConaughey,6
7446,Tropic Thunder,Action,Eric McLeod,Tom Cruise,6
7446,Tropic Thunder,Action,Eric McLeod,Ben Stiller,6
7446,Tropic Thunder,Action,Eric McLeod,Jason Bateman,6
12180,Star Wars: The Clone Wars,Thriller,Catherine Winder,Samuel L. Jackson,6
10483,Death Race,Action,Paul W.S. Anderson,Jason Statham,6
10186,The Rocker,Comedy,Shawn Levy,Bradley Cooper,6
60230,Trumbo,Documentary,Alan Klingenstein,Dustin Hoffman,8
60230,Trumbo,Documentary,Alan Klingenstein,Paul Giamatti,8
4944,Burn After Reading,Comedy,Joel Coen,Brad Pitt,6
4944,Burn After Reading,Comedy,Joel Coen,George Clooney,6
4944,Burn After Reading,Comedy,Joel Coen,J.K. Simmons,6
13805,Disaster Movie,Action,Jason Friedberg,Javier Bardem,3
13291,Traitor,Drama,Don Cheadle,Don Cheadle,7
8285,The Spirit,Action,Michael Uslan,Samuel L. Jackson,5
21335,Oh! What a Lovely War,War,Richard Attenborough,Colin Farrell,6
13279,Lakeview Terrace,Drama,John Cameron,Samuel L. Jackson,6
12690,Appaloosa,Drama,Ed Harris,Viggo Mortensen,6
12690,Appaloosa,Drama,Ed Harris,Jeremy Irons,6
12412,Miracle at St. Anna,Drama,Spike Lee,Joseph Gordon-Levitt,6
13092,How to Lose Friends & Alienate People,Comedy,Robin O Hara,Jeff Bridges,6
13092,How to Lose Friends & Alienate People,Comedy,Robin O Hara,Daniel Craig,6
14326,Nights in Rodanthe,Drama,Denise Di Novi,James Franco,6
12783,The Duchess,Drama,Michael Kuhn,Ralph Fiennes,7
12113,Body of Lies,Action,Ridley Scott,Leonardo DiCaprio,6
12113,Body of Lies,Action,Ridley Scott,Russell Crowe,6
13600,City of Ember,Adventure,Tom Hanks,Bill Murray,6
13051,Max Payne,Action,John Moore,Mark Wahlberg,5
13150,Pride and Glory,Thriller,Greg O Connor,Edward Norton,6
13150,Pride and Glory,Thriller,Greg O Connor,Colin Farrell,6
13809,RockNRolla,Action,Guy Ritchie,Tom Hardy,7
13809,RockNRolla,Action,Guy Ritchie,Idris Elba,7
8338,Blindness,Drama,Niv Fichman,Mark Ruffalo,6
20766,The Road,Adventure,Nick Wechsler,Robert Duvall,7
20766,The Road,Adventure,Nick Wechsler,Viggo Mortensen,7
10764,Quantum of Solace,Adventure,Barbara Broccoli,Daniel Craig,6
15373,Role Models,Comedy,Scott Stuber,Paul Rudd,6
13516,Slacker Uprising,Documentary,Michael Moore,Viggo Mortensen,6
82519,Restaurant,Drama,Eric Bross,Adrien Brody,0
6972,Australia,Drama,Baz Luhrmann,Hugh Jackman,6
10139,Milk,History,Bruce Cohen,Sean Penn,7
10139,Milk,History,Bruce Cohen,James Franco,7
12193,Four Christmases,Comedy,Reese Witherspoon,Robert Duvall,5
14299,Cadillac Records,Drama,Sofia Sondervan,Adrien Brody,7
13793,Flashbacks of a Fool,Drama,Lene Bausager,Daniel Craig,7
13394,Shrek the Halls,Adventure,Teresa Cheng,Antonio Banderas,6
10200,The Day the Earth Stood Still,Drama,Erwin Stoff,Keanu Reeves,5
13223,Gran Torino,Drama,Clint Eastwood,Clint Eastwood,8
8055,The Reader,Drama,Sydney Pollack,Ralph Fiennes,7
11321,Seven Pounds,Drama,Will Smith,Woody Harrelson,8
4922,The Curious Case of Benjamin Button,Fantasy,Kathleen Kennedy,Brad Pitt,7
10201,Yes Man,Comedy,Richard D. Zanuck,Bradley Cooper,6
10201,Yes Man,Comedy,Richard D. Zanuck,Jim Carrey,6
2253,Valkyrie,Drama,Gilbert Adler,Tom Cruise,7
4148,Revolutionary Road,Drama,Bobby Cohen,Leonardo DiCaprio,7
13827,"Surfer, Dude",Comedy,Matthew McConaughey,Matthew McConaughey,5
13827,"Surfer, Dude",Comedy,Matthew McConaughey,Woody Harrelson,5
13813,Defiance,Action,Pieter Jan Brugge,Daniel Craig,7
12429,Ponyo,Animation,Toshio Suzuki,Matt Damon,8
16409,Last Chance Harvey,Drama,Tim Perell,Dustin Hoffman,6
10199,The Tale of Despereaux,Adventure,Gary Ross,Dustin Hoffman,6
10199,The Tale of Despereaux,Adventure,Gary Ross,William H. Macy,6
10199,The Tale of Despereaux,Adventure,Gary Ross,Stanley Tucci,6
49511,Chinese Coffee,Drama,Robert Salerno,Al Pacino,6
13788,The Unborn,Horror,Michael Bay,Gary Oldman,5
13788,The Unborn,Horror,Michael Bay,Idris Elba,5
13510,Eden Lake,Horror,Christian Colson,Michael Fassbender,7
13455,Push,Action,Bruce Davey,Chris Evans,6
10362,Two Lovers,Drama,Donna Gigliotti,Joaquin Phoenix,7
4832,The 11th Hour,Documentary,Leonardo DiCaprio,Leonardo DiCaprio,6
7353,Fireflies in the Garden,Drama,Sukee Chew,Willem Dafoe,6
7353,Fireflies in the Garden,Drama,Sukee Chew,Ryan Reynolds,6
18884,Nuremberg,TV Movie,Ian McDougall,Christopher Plummer,8
14977,Red Sands,Action,Ash R. Shah,J.K. Simmons,4
14979,Thick as Thieves,Action,Les Weldon,Morgan Freeman,6
14979,Thick as Thieves,Action,Les Weldon,Tom Hardy,6
14979,Thick as Thieves,Action,Les Weldon,Antonio Banderas,6
15159,The Pink Panther 2,Comedy,Robert Simonds,Jeremy Irons,5
15159,The Pink Panther 2,Comedy,Robert Simonds,Jean Reno,5
16538,"I Love You, Man",Comedy,John Hamburg,J.K. Simmons,6
16538,"I Love You, Man",Comedy,John Hamburg,Paul Rudd,6
16558,Duplicity,Romance,Jennifer Fox,Paul Giamatti,6
13811,Knowing,Action,Steve Tisch,Nicolas Cage,6
16614,Adventureland,Comedy,Ted Hope,Ryan Reynolds,6
20048,Confessions of a Shopaholic,Comedy,Jerry Bruckheimer,Hugh Dancy,6
20048,Confessions of a Shopaholic,Comedy,Jerry Bruckheimer,John Goodman,6
15801,What Doesn't Kill You,Action,Bob Yari,Mark Ruffalo,6
16869,Inglourious Basterds,Drama,Lawrence Bender,Brad Pitt,8
16869,Inglourious Basterds,Drama,Lawrence Bender,Samuel L. Jackson,8
16869,Inglourious Basterds,Drama,Lawrence Bender,Christoph Waltz,8
16869,Inglourious Basterds,Drama,Lawrence Bender,Michael Fassbender,8
16995,State of Play,Action,Tim Bevan,Russell Crowe,7
16995,State of Play,Action,Tim Bevan,Ben Affleck,7
16995,State of Play,Action,Tim Bevan,Jason Bateman,7
17431,Moon,Science Fiction,Steve Milne,Kevin Spacey,8
2080,X-Men Origins: Wolverine,Adventure,Hugh Jackman,Hugh Jackman,6
2080,X-Men Origins: Wolverine,Adventure,Hugh Jackman,Patrick Stewart,6
2080,X-Men Origins: Wolverine,Adventure,Hugh Jackman,Ryan Reynolds,6
16279,The Great Buck Howard,Comedy,Tom Hanks,Tom Hanks,6
10946,Earth,Documentary,Sophokles Tasioulis,Patrick Stewart,8
30416,Stanley Kubrick: A Life in Pictures,Documentary,Jan Harlan,Tom Cruise,7
13448,Angels & Demons,Thriller,Brian Grazer,Tom Hanks,6
13448,Angels & Demons,Thriller,Brian Grazer,Ewan McGregor,6
17740,Powder Blue,Drama,Forest Whitaker,Forest Whitaker,6
15705,Incendiary,Drama,Anand Tucker,Ewan McGregor,5
534,Terminator Salvation,Action,Moritz Borman,Christian Bale,6
18360,Night at the Museum: Battle of the Smithsonian,Adventure,Chris Columbus,Owen Wilson,6
18360,Night at the Museum: Battle of the Smithsonian,Adventure,Chris Columbus,Ben Stiller,6
21755,The Brothers Bloom,Adventure,Tom Karnowski,Mark Ruffalo,7
21755,The Brothers Bloom,Adventure,Tom Karnowski,Adrien Brody,7
17332,The Soloist,Drama,Gary Foster,Robert Downey Jr.,7
17332,The Soloist,Drama,Gary Foster,Jamie Foxx,7
14160,Up,Animation,Jonas Rivera,Christopher Plummer,8
16899,Easy Virtue,Comedy,Barnaby Thompson,Colin Firth,6
13975,In the Electric Mist,Thriller,Frédéric Bourboulon,Tommy Lee Jones,6
13975,In the Electric Mist,Thriller,Frédéric Bourboulon,John Goodman,6
18785,The Hangover,Comedy,David Siegel,Bradley Cooper,7
16164,Killshot,Crime,Lawrence Bender,Joseph Gordon-Levitt,6
17609,Antichrist,Drama,Meta Louise Foldager,Willem Dafoe,6
14536,New in Town,Comedy,Jeff Levine,J.K. Simmons,5
18162,Land of the Lost,Adventure,Jimmy Miller,Will Ferrell,5
18487,The Taking of Pelham 1 2 3,Thriller,Richard Baratta,Denzel Washington,6
49767,Fade to Black,Drama,Barnaby Thompson,Christopher Walken,5
18240,The Proposal,Comedy,David Hoberman,Ryan Reynolds,7
17610,Year One,Comedy,Harold Ramis,Paul Rudd,5
27085,The Land That Time Forgot,Adventure,Max Rosenberg,Colin Farrell,6
12162,The Hurt Locker,Drama,Kathryn Bigelow,Ralph Fiennes,7
12162,The Hurt Locker,Drama,Kathryn Bigelow,Jeremy Renner,7
8284,The Limits of Control,Crime,Jon Kilik,Bill Murray,6
11322,Public Enemies,History,Michael Mann,Christian Bale,6
11322,Public Enemies,History,Michael Mann,Johnny Depp,6
11322,Public Enemies,History,Michael Mann,Channing Tatum,6
19913,(500) Days of Summer,Comedy,Steven J. Wolfe,Joseph Gordon-Levitt,7
18480,Brüno,Comedy,Sacha Baron Cohen,Harrison Ford,5
10353,The Visitors II: The Corridors of Time,Comedy,Alain Terzian,Jean Reno,6
12403,A Perfect Getaway,Thriller,Mark Canton,Chris Hemsworth,6
24803,Julie & Julia,Romance,Amy Robinson,Stanley Tucci,7
17335,Obsessed,Drama,Beyoncé Knowles,Idris Elba,5
14869,G.I. Joe: The Rise of Cobra,Adventure,Lorenzo di Bonaventura,Joseph Gordon-Levitt,6
14869,G.I. Joe: The Rise of Cobra,Adventure,Lorenzo di Bonaventura,Channing Tatum,6
30250,Cold Souls,Comedy,Paul S. Mezey,Paul Giamatti,6
22051,Adam,Drama,Leslie Urdang,Hugh Dancy,7
31913,"Next Stop, Greenwich Village",Comedy,Paul Mazursky,Christopher Walken,7
31913,"Next Stop, Greenwich Village",Comedy,Paul Mazursky,Bill Murray,7
14940,Gigantic,Comedy,Christine Vachon,John Goodman,6
17336,Fighting,Action,Kevin Misher,Channing Tatum,6
18533,Bronson,Drama,Rupert Preston,Tom Hardy,7
25704,Post Grad,Comedy,Ivan Reitman,J.K. Simmons,5
12244,9,Action,Tim Burton,Christopher Plummer,7
6309,Flood,Drama,Peter McAleese,Tom Hardy,4
10313,The Men Who Stare at Goats,Comedy,George Clooney,Kevin Spacey,6
10313,The Men Who Stare at Goats,Comedy,George Clooney,Jeff Bridges,6
10313,The Men Who Stare at Goats,Comedy,George Clooney,George Clooney,6
10313,The Men Who Stare at Goats,Comedy,George Clooney,Ewan McGregor,6
22774,Valentino: The Last Emperor,Documentary,Mark Tyrnauer,Michael Caine,7
19994,Jennifer's Body,Comedy,Brad Van Arragon,J.K. Simmons,5
19994,Jennifer's Body,Comedy,Brad Van Arragon,Chris Pratt,5
12569,Extract,Comedy,Michael Rotenberg,J.K. Simmons,6
12569,Extract,Comedy,Michael Rotenberg,Ben Affleck,6
12569,Extract,Comedy,Michael Rotenberg,Jason Bateman,6
30685,Blood Creek,Horror,Paul Brooks,Michael Fassbender,5
23127,The Haunted World of El Superbeasto,Animation,Tom Klein,Paul Giamatti,6
23082,The Invention of Lying,Comedy,Lynda Obst,Edward Norton,6
23082,The Invention of Lying,Comedy,Lynda Obst,Jason Bateman,6
19908,Zombieland,Comedy,Gavin Polone,Woody Harrelson,7
19908,Zombieland,Comedy,Gavin Polone,Bill Murray,7
23706,All About Steve,Comedy,Sandra Bullock,Bradley Cooper,5
17622,Fifty Dead Men Walking,Action,Kari Skogland,Ben Kingsley,6
16523,Where the Wild Things Are,Family,Tom Hanks,Mark Ruffalo,6
16523,Where the Wild Things Are,Family,Tom Hanks,Forest Whitaker,6
44630,Aces High,Action,Benjamin Fisz,Christopher Plummer,4
25132,Shorts,Comedy,Robert Rodriguez,William H. Macy,5
12572,"New York, I Love You",Comedy,Marina Grasic,Bradley Cooper,6
22803,Law Abiding Citizen,Drama,Lucas Foster,Jamie Foxx,7
8915,Amelia,Adventure,Lydia Dean Pilcher,Ewan McGregor,5
120518,See You in the Morning,Drama,Alan J. Pakula,Jeff Bridges,6
22947,Up in the Air,Drama,Ivan Reitman,George Clooney,7
22947,Up in the Air,Drama,Ivan Reitman,J.K. Simmons,7
22947,Up in the Air,Drama,Ivan Reitman,Jason Bateman,7
22821,The Boondock Saints II: All Saints Day,Action,Don Carmody,Willem Dafoe,6
30431,Creation,Drama,Jeremy Thomas,Benedict Cumberbatch,7
4475,The Private Lives of Pippa Lee,Comedy,Dede Gardner,Keanu Reeves,6
14161,2012,Action,Larry J. Franco,Woody Harrelson,6
14161,2012,Action,Larry J. Franco,John Cusack,6
11699,The Bad Lieutenant: Port of Call - New Orleans,Drama,Nicolas Cage,Nicolas Cage,6
28089,The Messenger,Drama,Mark Gordon,Woody Harrelson,7
28089,The Messenger,Drama,Mark Gordon,Steve Buscemi,7
7445,Brothers,Drama,Michael De Luca,Jake Gyllenhaal,7
22640,Shrink,Comedy,Kevin Spacey,Kevin Spacey,6
16866,Planet 51,Science Fiction,Guy Collins,Gary Oldman,6
16866,Planet 51,Science Fiction,Guy Collins,Dwayne Johnson,6
30238,Earthlings,Documentary,Maggie Q,Joaquin Phoenix,8
34653,A Single Man,Drama,Chris Weitz,Colin Firth,7
7980,The Lovely Bones,Fantasy,Peter Jackson,Mark Wahlberg,7
7980,The Lovely Bones,Fantasy,Peter Jackson,Stanley Tucci,7
22954,Invictus,Drama,Clint Eastwood,Morgan Freeman,7
22954,Invictus,Drama,Clint Eastwood,Matt Damon,7
10198,The Princess and the Frog,Romance,Peter Del Vecho,John Goodman,7
26171,Everybody's Fine,Drama,Ted Field,Robert De Niro,6
4597,Armored,Action,Joshua Donen,Jean Reno,6
10197,Nine,Drama,Marc Platt,Daniel Day-Lewis,5
10528,Sherlock Holmes,Action,Joel Silver,Robert Downey Jr.,7
10528,Sherlock Holmes,Action,Joel Silver,Jude Law,7
25196,Crazy Heart,Drama,Robert Duvall,Jeff Bridges,7
25196,Crazy Heart,Drama,Robert Duvall,Robert Duvall,7
25196,Crazy Heart,Drama,Robert Duvall,Colin Farrell,7
28520,Uncertainty,Drama,Scott McGehee,Joseph Gordon-Levitt,6
25769,Carriers,Action,Anthony Bregman,Chris Pine,6
22327,Youth in Revolt,Drama,David Permut,Steve Buscemi,6
20504,The Book of Eli,Action,David Valdes,Denzel Washington,7
20504,The Book of Eli,Action,David Valdes,Gary Oldman,7
24271,The Maiden Heist,Comedy,Bob Yari,Morgan Freeman,6
24271,The Maiden Heist,Comedy,Bob Yari,Christopher Walken,6
24271,The Maiden Heist,Comedy,Bob Yari,William H. Macy,6
5707,Shooting War,Documentary,Steven Spielberg,Tom Hanks,5
44027,"My Son, My Son, What Have Ye Done",Crime,David Lynch,Willem Dafoe,6
10800,Dragon Hunters,Animation,Tilo Seiffert,Forest Whitaker,6
57978,Meantime,Drama,Graham Benson,Gary Oldman,7
27569,Extraordinary Measures,Drama,Michael Shamberg,Harrison Ford,6
8952,I Love You Phillip Morris,Comedy,Andrew Lazar,Ewan McGregor,6
8952,I Love You Phillip Morris,Comedy,Andrew Lazar,Jim Carrey,6
71825,Mistress,Comedy,Robert De Niro,Robert De Niro,6
71825,Mistress,Comedy,Robert De Niro,Christopher Walken,6
33728,"Captain Newman, M.D.",Comedy,Robert Arthur,Robert Duvall,5
24469,Fish Tank,Drama,Kees Kasander,Michael Fassbender,7
32856,Valentine's Day,Comedy,Mike Karz,Bradley Cooper,6
32856,Valentine's Day,Comedy,Mike Karz,Jamie Foxx,6
7978,The Wolfman,Drama,Benicio del Toro,Anthony Hopkins,6
7978,The Wolfman,Drama,Benicio del Toro,Benicio del Toro,6
11324,Shutter Island,Drama,Martin Scorsese,Leonardo DiCaprio,8
11324,Shutter Island,Drama,Martin Scorsese,Mark Ruffalo,8
11324,Shutter Island,Drama,Martin Scorsese,Ben Kingsley,8
38448,Ondine,Drama,Neil Jordan,Colin Farrell,6
11439,The Ghost Writer,Thriller,Roman Polanski,Ewan McGregor,7
22971,Dear John,Drama,Wyck Godfrey,Channing Tatum,7
12155,Alice in Wonderland,Family,Jennifer Todd,Johnny Depp,6
22972,Green Zone,War,Lloyd Levin,Matt Damon,6
17277,The Fall of the Roman Empire,War,Samuel Bronston,Christopher Plummer,6
23488,Dorian Gray,Fantasy,Barnaby Thompson,Colin Firth,6
27583,Greenberg,Comedy,Scott Rudin,Ben Stiller,6
26390,Brooklyn's Finest,Crime,John Thompson,Don Cheadle,6
25941,Harry Brown,Thriller,Matthew Vaughn,Michael Caine,7
16239,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,Comedy,Jerry Frankel,Will Ferrell,7
12834,Leaves of Grass,Comedy,Edward Norton,Edward Norton,6
31867,Repo Men,Action,Scott Stuber,Forest Whitaker,6
31867,Repo Men,Action,Scott Stuber,Jude Law,6
28355,Case 39,Horror,Steve Golin,Bradley Cooper,6
23048,Hot Tub Time Machine,Science Fiction,John Cusack,John Cusack,6
18823,Clash of the Titans,Adventure,Basil Iwanyk,Ralph Fiennes,6
34769,Defendor,Drama,Nicholas Tabarrok,Woody Harrelson,6
23483,Kick-Ass,Action,Brad Pitt,Nicolas Cage,7
35056,Date Night,Comedy,Shawn Levy,Mark Wahlberg,6
35056,Date Night,Comedy,Shawn Levy,Mark Ruffalo,6
35056,Date Night,Comedy,Shawn Levy,Steve Carell,6
35056,Date Night,Comedy,Shawn Levy,James Franco,6
13417,Kronk's New Groove,Animation,John A. Smith,John Goodman,6
11801,Angel,Romance,Olivier Delbosc,Michael Fassbender,5
34803,Death at a Funeral,Comedy,Chris Rock,Peter Dinklage,6
25338,The Silent Partner,Crime,Joel B. Michaels,Christopher Plummer,7
10138,Iron Man 2,Adventure,Kevin Feige,Robert Downey Jr.,7
10138,Iron Man 2,Adventure,Kevin Feige,Samuel L. Jackson,7
10138,Iron Man 2,Adventure,Kevin Feige,Don Cheadle,7
38579,Marmaduke,Family,John Davis,William H. Macy,5
38579,Marmaduke,Family,John Davis,Owen Wilson,5
27004,Ca$h,Crime,Stephen Milburn Anderson,Chris Hemsworth,6
37495,Four Lions,Comedy,Mark Herbert,Benedict Cumberbatch,7
36950,You Don't Know Jack,Drama,Scott Ferguson,Al Pacino,7
36950,You Don't Know Jack,Drama,Scott Ferguson,John Goodman,7
20662,Robin Hood,Action,Brian Grazer,Russell Crowe,6
18516,Adam Resurrected,Drama,Ehud Bleiberg,Willem Dafoe,6
36801,Cemetery Junction,Drama,Sue Baden-Powell,Ralph Fiennes,7
46705,Blue Valentine,Drama,Lynette Howell,Ryan Gosling,7
26388,Buried,Drama,Peter Safran,Ryan Reynolds,7
9543,Prince of Persia: The Sands of Time,Adventure,Jerry Bruckheimer,Jake Gyllenhaal,6
9543,Prince of Persia: The Sands of Time,Adventure,Jerry Bruckheimer,Ben Kingsley,6
66775,Young Winston,Action,Carl Foreman,Anthony Hopkins,7
38199,Unthinkable,Drama,Bill Perkins,Samuel L. Jackson,7
37707,Splice,Horror,Guillermo del Toro,Adrien Brody,6
20533,Jonah Hex,Action,Akiva Goldsman,Michael Fassbender,4
34544,The A-Team,Thriller,Iain Smith,Bradley Cooper,6
59231,The Rain People,Drama,Ronald Colby,Robert Duvall,6
76180,Empire of Dreams: The Story of the Star Wars Trilogy,Documentary,Edith Becker,Harrison Ford,7
34851,Predators,Action,Robert Rodriguez,Adrien Brody,6
37659,When You're Strange,Documentary,Tom DiCillo,Johnny Depp,8
20352,Despicable Me,Animation,Christopher Meledandri,Steve Carell,7
27205,Inception,Action,Christopher Nolan,Leonardo DiCaprio,8
27205,Inception,Action,Christopher Nolan,Michael Caine,8
27205,Inception,Action,Christopher Nolan,Tom Hardy,8
27205,Inception,Action,Christopher Nolan,Joseph Gordon-Levitt,8
37834,Knight and Day,Action,Cathy Konrad,Tom Cruise,6
39781,The Kids Are All Right,Comedy,Gary Gilbert,Mark Ruffalo,6
35019,Nanny McPhee and the Big Bang,Comedy,Tim Bevan,Ralph Fiennes,6
35019,Nanny McPhee and the Big Bang,Comedy,Tim Bevan,Ewan McGregor,6
27581,The Other Guys,Action,Will Ferrell,Samuel L. Jackson,6
27581,The Other Guys,Action,Will Ferrell,Mark Wahlberg,6
27581,The Other Guys,Action,Will Ferrell,Dwayne Johnson,6
27581,The Other Guys,Action,Will Ferrell,Will Ferrell,6
33195,Triage,Drama,Alan Moloney,Colin Farrell,6
22538,Scott Pilgrim vs. the World,Action,Marc Platt,Chris Evans,7
23759,Centurion,Adventure,Robert Jones,Michael Fassbender,6
43549,The Experiment,Thriller,Bill Johnson,Forest Whitaker,6
43549,The Experiment,Thriller,Bill Johnson,Adrien Brody,6
29159,Giallo,Crime,Adrien Brody,Adrien Brody,4
27579,The American,Crime,George Clooney,George Clooney,6
41210,The Switch,Comedy,Albert Berger,Jason Bateman,6
23631,Machete,Action,Robert Rodriguez,Robert De Niro,6
4204,$5 a Day,Drama,Carol Baum,Christopher Walken,6
37645,22 Bullets,Action,Luc Besson,Jean Reno,6
55066,The Eternal,Horror,David L. Bushell,Christopher Walken,4
23168,The Town,Crime,Graham King,Ben Affleck,7
23168,The Town,Crime,Graham King,Jeremy Renner,7
37735,Easy A,Comedy,Zanne Devine,Stanley Tucci,7
38167,Eat Pray Love,Drama,Dede Gardner,Javier Bardem,6
38167,Eat Pray Love,Drama,Dede Gardner,James Franco,6
43939,I'm Still Here,Music,Joaquin Phoenix,Joaquin Phoenix,6
43939,I'm Still Here,Music,Joaquin Phoenix,Sean Penn,6
43939,I'm Still Here,Music,Joaquin Phoenix,Jamie Foxx,6
43939,I'm Still Here,Music,Joaquin Phoenix,Ben Stiller,6
44992,Hubble 3D,Documentary,Toni Myers,Leonardo DiCaprio,7
41216,Legend of the Guardians: The Owls of Ga'Hoole,Animation,Zareh Nalbandian,Geoffrey Rush,6
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy,Andrew Lazar,J.K. Simmons,5
38031,You Will Meet a Tall Dark Stranger,Comedy,Letty Aronson,Anthony Hopkins,6
38031,You Will Meet a Tall Dark Stranger,Comedy,Letty Aronson,Antonio Banderas,6
44639,Inside Job,Documentary,Charles Ferguson,Matt Damon,8
39514,RED,Action,Lorenzo di Bonaventura,Morgan Freeman,7
22398,Tenderness,Crime,John Penotti,Russell Crowe,6
41733,Due Date,Comedy,Todd Phillips,Robert Downey Jr.,6
41733,Due Date,Comedy,Todd Phillips,Jamie Foxx,6
44115,127 Hours,Adventure,Danny Boyle,James Franco,7
38055,Megamind,Animation,Lara Breay,Brad Pitt,7
38055,Megamind,Animation,Lara Breay,J.K. Simmons,7
38055,Megamind,Animation,Lara Breay,Will Ferrell,7
38055,Megamind,Animation,Lara Breay,Ben Stiller,7
44048,Unstoppable,Action,Eric McLeod,Denzel Washington,6
44048,Unstoppable,Action,Eric McLeod,Chris Pine,6
38357,Morning Glory,Comedy,J.J. Abrams,Harrison Ford,6
43539,The Next Three Days,Romance,Paul Haggis,Russell Crowe,7
39210,Somewhere,Comedy,Sofia Coppola,Benicio del Toro,6
