Daniel Day-Lewis,11240,Romance,Tim Bevan,7,My Beautiful Laundrette
Ryan Gosling,4012,Drama,Susan Hoffman,7,The Believer
Colin Firth,9026,Comedy,Barnaby Thompson,7,The Importance of Being Earnest
Al Pacino,320,Crime,Paul Junger Witt,7,Insomnia
Matt Damon,9023,Western,Jeffrey Katzenberg,7,Spirit: Stallion of the Cimarron
Denzel Washington,8963,Action,Jerry Bruckheimer,7,Crimson Tide
Matt Damon,2501,Action,Doug Liman,7,The Bourne Identity
Daniel Craig,4147,Thriller,Sam Mendes,7,Road to Perdition
Jude Law,4147,Thriller,Sam Mendes,7,Road to Perdition
Stanley Tucci,4147,Thriller,Sam Mendes,7,Road to Perdition
James Franco,13008,Crime,Jocelyn Hayes,7,An American Crime
Christopher Plummer,18884,TV Movie,Ian McDougall,8,Nuremberg
Hugh Jackman,1124,Drama,Christopher Nolan,8,The Prestige
Christian Bale,1124,Drama,Christopher Nolan,8,The Prestige
Michael Caine,5143,Comedy,Robert Greenhut,8,Hannah and Her Sisters
Steve Carell,773,Comedy,Peter Saraf,8,Little Miss Sunshine
Bryan Cranston,773,Comedy,Peter Saraf,8,Little Miss Sunshine
Ewan McGregor,587,Adventure,Bruce Cohen,8,Big Fish
Steve Buscemi,587,Adventure,Bruce Cohen,8,Big Fish
Ian McKellen,122,Adventure,Barrie M. Osborne,8,The Lord of the Rings: The Return of the King
Viggo Mortensen,122,Adventure,Barrie M. Osborne,8,The Lord of the Rings: The Return of the King
Clint Eastwood,55676,Documentary,Martin Scorsese,8,A Personal Journey with Martin Scorsese Through American Movies
Mark Ruffalo,38,Science Fiction,Anthony Bregman,8,Eternal Sunshine of the Spotless Mind
Jim Carrey,38,Science Fiction,Anthony Bregman,8,Eternal Sunshine of the Spotless Mind
Samuel L. Jackson,393,Action,Lawrence Bender,8,Kill Bill: Vol. 2
Anthony Hopkins,10435,Drama,Mario Kassar,8,Chaplin
Robert Downey Jr.,10435,Drama,Mario Kassar,8,Chaplin
Ralph Fiennes,674,Adventure,David Heyman,8,Harry Potter and the Goblet of Fire
Gary Oldman,674,Adventure,David Heyman,8,Harry Potter and the Goblet of Fire
Robert Duvall,4539,Documentary,Les Mayfield,8,Hearts of Darkness: A Filmmaker's Apocalypse
Robert De Niro,3870,Drama,Alberto Grimaldi,8,1900
Morgan Freeman,70,Drama,Clint Eastwood,8,Million Dollar Baby
Clint Eastwood,70,Drama,Clint Eastwood,8,Million Dollar Baby
Joaquin Phoenix,205,Drama,Nicholas Meyer,8,Hotel Rwanda
Don Cheadle,205,Drama,Nicholas Meyer,8,Hotel Rwanda
Michael Caine,1124,Drama,Christopher Nolan,8,The Prestige
Jean Reno,205,Drama,Nicholas Meyer,8,Hotel Rwanda
Ryan Gosling,11036,Romance,Lynn Harris,8,The Notebook
Gary Oldman,673,Adventure,Lorne Orleans,8,Harry Potter and the Prisoner of Azkaban
Jake Gyllenhaal,142,Drama,Diana Ossana,8,Brokeback Mountain
Daniel Craig,13823,Drama,Arnon Milchan,8,The Power of One
Morgan Freeman,13823,Drama,Arnon Milchan,8,The Power of One
Patrick Stewart,140207,Thriller,Jonathan Powell,8,Tinker Tailor Soldier Spy
Christopher Plummer,49565,Animation,Frédéric Back,8,The Man Who Planted Trees
Jake Gyllenhaal,141,Fantasy,Adam Fields,8,Donnie Darko
Javier Bardem,13805,Action,Jason Friedberg,5,Disaster Movie
Stanley Tucci,295011,Action,Vincent Newman,8,Patient Zero
Stanley Tucci,11806,Comedy,Michael C. Gross,6,Beethoven
Tommy Lee Jones,36349,Science Fiction,Joel B. Michaels,6,Black Moon Rising
Peter Dinklage,44635,Comedy,Matthew H. Rowland,5,Just a Kiss
Tom Hiddleston,284053,Action,Kevin Feige,5,Thor: Ragnarok
Christopher Plummer,14105,Action,Christopher Eberts,5,Already Dead
Mark Wahlberg,13440,Mystery,Neda Armian,5,The Truth About Charlie
Antonio Banderas,56288,Family,Robert Rodriguez,5,Spy Kids: All the Time in the World
James Franco,291871,Drama,Gabrielle Demeestere,5,Yosemite
Ben Stiller,46286,Comedy,J.J. Abrams,5,The Suburbans
Ralph Fiennes,9320,Thriller,Jerry Weintraub,5,The Avengers
James Franco,122928,Drama,Vince Jolivette,5,The Letter
Robert Downey Jr.,10067,Comedy,Tim Allen,5,The Shaggy Dog
John Cusack,77234,Action,Sean Furst,5,The Numbers Station
Jeremy Renner,15124,Drama,Sigurjón Sighvatsson,5,A Little Trip to Heaven
Ben Affleck,1641,Romance,Ian Bryce,5,Forces of Nature
Ryan Reynolds,77880,Documentary,Suzanne Chisholm,5,The Whale
Jim Carrey,124459,Comedy,Chris Bender,5,The Incredible Burt Wonderstone
Keanu Reeves,10200,Drama,Erwin Stoff,5,The Day the Earth Stood Still
Stanley Tucci,11802,Animation,Barry Sonnenfeld,5,Space Chimps
Nicolas Cage,127493,Action,René Besson,5,Stolen
Brad Pitt,15186,Comedy,Scott Kramer,5,Full Frontal
Paul Giamatti,49014,Drama,Paulo Branco,5,Cosmopolis
Paul Rudd,50647,Comedy,David Wain,5,Wanderlust
Mark Wahlberg,13051,Action,John Moore,5,Max Payne
Ben Kingsley,87098,History,Amanda Pope,5,The Desert of Forbidden Art
Benicio del Toro,26337,Mystery,Roy Carlson,5,China Moon
Samuel L. Jackson,94204,Crime,Brad Krevoy,5,Meeting Evil
Javier Bardem,79474,Comedy,Fernando Colomo,5,"Not Love, Just Frenzy"
Samuel L. Jackson,71254,Action,Brad Krevoy,5,Arena
Robert Duvall,70876,Drama,Mark G. Mathis,5,Seven Days in Utopia
Nicolas Cage,71676,Action,Michael De Luca,5,Ghost Rider: Spirit of Vengeance
Idris Elba,71676,Action,Michael De Luca,5,Ghost Rider: Spirit of Vengeance
Jeff Bridges,84259,Comedy,Tony Bill,5,Hearts of the West
Will Ferrell,79940,Comedy,Todd Wagner,5,Tim and Eric's Billion Dollar Movie
Johnny Depp,79940,Comedy,Todd Wagner,5,Tim and Eric's Billion Dollar Movie
Michael Caine,7988,Action,Richard D. Zanuck,5,The Island
Chris Hemsworth,60747,War,Beau Flynn,5,Red Dawn
Morgan Freeman,9586,Comedy,Brian De Palma,5,The Bonfire of the Vanities
Robert De Niro,5851,Action,Jane Rosenthal,5,Showtime
Russell Crowe,97430,Action,Marc Abraham,5,The Man with the Iron Fists
Ben Kingsley,35337,Comedy,Bernardo Bertolucci,5,The Triumph of Love
Jean Reno,94348,Action,Steve Bowen,5,Alex Cross
Forest Whitaker,75736,Drama,Randall Emmett,5,Catch.44
Dwayne Johnson,9334,Action,Stephen Sommers,5,The Scorpion King
Bill Murray,38753,Drama,Megan Ellison,5,Passion Play
John Cusack,82390,Thriller,Avi Lerner,5,The Paperboy
Matthew McConaughey,82390,Thriller,Avi Lerner,5,The Paperboy
George Clooney,45878,Drama,Mark Lisson ,5,Return to Horror High
Adrien Brody,18561,Mystery,Richard Shepard,5,Oxygen
Leonardo DiCaprio,9264,Thriller,Andy Ruben,5,Poison Ivy
George Clooney,15482,Comedy,J. Stephen Peace,5,Return of the Killer Tomatoes!
Christopher Walken,83384,Drama,Ted Hope,5,Dark Horse
James Franco,40805,Action,Neal H. Moritz,6,The Green Hornet
Geoffrey Rush,46528,Adventure,Barrie M. Osborne,6,The Warrior's Way
James Franco,15316,Drama,Vince Jolivette,6,Good Time Max
Anthony Hopkins,48171,Drama,Beau Flynn,6,The Rite
Dustin Hoffman,39451,Comedy,Robert De Niro,6,Little Fockers
Jason Bateman,39513,Adventure,Tim Bevan,6,Paul
Matt Damon,38050,Science Fiction,George Nolfi,6,The Adjustment Bureau
Jason Statham,27582,Action,William Chartoff,6,The Mechanic
Channing Tatum,49494,Adventure,Duncan Kenworthy,6,The Eagle
Anthony Hopkins,42819,Drama,Pierre Proner,6,The City of Your Final Destination
Gary Oldman,49730,Fantasy,Leonardo DiCaprio,6,Red Riding Hood
Jamie Foxx,46195,Animation,John C. Donkin,6,Rio
Johnny Depp,1865,Adventure,Jerry Bruckheimer,6,Pirates of the Caribbean: On Stranger Tides
Chris Pratt,50725,Comedy,James Whitaker,6,Take Me Home Tonight
Brad Pitt,8967,Drama,Brad Pitt,6,The Tree of Life
Robert De Niro,39451,Comedy,Robert De Niro,6,Little Fockers
Kevin Costner,44129,Drama,Paula Weinstein,6,The Company Men
Geoffrey Rush,41216,Animation,Zareh Nalbandian,6,Legend of the Guardians: The Owls of Ga'Hoole
Anthony Hopkins,38031,Comedy,Letty Aronson,6,You Will Meet a Tall Dark Stranger
Antonio Banderas,38031,Comedy,Letty Aronson,6,You Will Meet a Tall Dark Stranger
Russell Crowe,22398,Crime,John Penotti,6,Tenderness
Robert Downey Jr.,41733,Comedy,Todd Phillips,6,Due Date
Jamie Foxx,41733,Comedy,Todd Phillips,6,Due Date
Denzel Washington,44048,Action,Eric McLeod,6,Unstoppable
Dwayne Johnson,41283,Crime,Martin Shafer,6,Faster
Chris Pine,44048,Action,Eric McLeod,6,Unstoppable
Benicio del Toro,39210,Comedy,Sofia Coppola,6,Somewhere
Willem Dafoe,33996,Thriller,Christophe Rossignon,6,Farewell
Johnny Depp,37710,Action,Roger Birnbaum,6,The Tourist
Jason Statham,44982,Drama,Simon O Leary,6,13
Jeff Bridges,20526,Adventure,Steven Lisberger,6,TRON: Legacy
Tommy Lee Jones,44129,Drama,Paula Weinstein,6,The Company Men
Ben Affleck,44129,Drama,Paula Weinstein,6,The Company Men
Harrison Ford,38357,Comedy,J.J. Abrams,6,Morning Glory
Bryan Cranston,80321,Animation,Mark Swift,6,Madagascar 3: Europe's Most Wanted
Ben Stiller,80321,Animation,Mark Swift,6,Madagascar 3: Europe's Most Wanted
Steve Carell,88005,Comedy,Steve Golin,6,Seeking a Friend for the End of the World
Hugh Jackman,76170,Action,Hugh Jackman,6,The Wolverine
Ian McKellen,76170,Action,Hugh Jackman,6,The Wolverine
Patrick Stewart,76170,Action,Hugh Jackman,6,The Wolverine
Anthony Hopkins,146216,Action,Lorenzo di Bonaventura,6,RED 2
Jeremy Irons,160139,Mystery,Kerstin Ramcke,6,Night Train to Lisbon
Stanley Tucci,76285,Adventure,Michael Barnathan,6,Percy Jackson: Sea of Monsters
Paul Rudd,113148,Comedy,Lisa Muskat,6,Prince Avalanche
Steve Buscemi,109418,Comedy,Jack Giarraputo,6,Grown Ups 2
Jim Carrey,59859,Action,Adam Bohling,6,Kick-Ass 2
Gary Oldman,115348,Drama,Scott Lambert,6,Paranoia
Harrison Ford,115348,Drama,Scott Lambert,6,Paranoia
J.K. Simmons,115782,Drama,Mark Hulme,6,Jobs
John Cusack,199373,Thriller,50 Cent,6,The Frozen Ground
Nicolas Cage,199373,Thriller,50 Cent,6,The Frozen Ground
Patrick Stewart,47913,Western,Art Levinson,6,King of Texas
Paul Giamatti,77950,Animation,Lisa Stewart,6,Turbo
Ryan Reynolds,77950,Animation,Lisa Stewart,6,Turbo
Samuel L. Jackson,77950,Animation,Lisa Stewart,6,Turbo
Mark Ruffalo,112200,Comedy,Leslie Urdang,6,Thanks for Sharing
Will Ferrell,116741,Comedy,Vince Vaughn,6,The Internship
Ryan Gosling,77987,Drama,Lene Børglum,6,Only God Forgives
Christoph Waltz,116711,Animation,Lori Forte,6,Epic
Colin Farrell,116711,Animation,Lori Forte,6,Epic
Chris Evans,28424,Drama,Brad M. Gilbert,6,The Loss of a Teardrop Diamond
James Franco,77805,Drama,Heidi Jo Markel,6,Lovelace
Russell Crowe,49521,Action,Christopher Nolan,6,Man of Steel
Christian Bale,164457,Thriller,Ridley Scott,6,Out of the Furnace
Kevin Costner,49521,Action,Christopher Nolan,6,Man of Steel
J.K. Simmons,88057,Comedy,Nicholas Tabarrok,6,A Beginner's Guide to Endings
Ben Kingsley,108726,Action,Chandran Rutnam,6,A Common Man
Matt Damon,68724,Science Fiction,Simon Kinberg,6,Elysium
Jamie Foxx,117251,Action,Roland Emmerich,6,White House Down
Channing Tatum,117251,Action,Roland Emmerich,6,White House Down
Jason Statham,136418,Action,Paul Webster,6,Hummingbird
Johnny Depp,57201,Action,Gore Verbinski,6,The Lone Ranger
Robert De Niro,87567,Comedy,Justin Zackham,6,The Big Wedding
Woody Harrelson,164457,Thriller,Ridley Scott,6,Out of the Furnace
Forest Whitaker,164457,Thriller,Ridley Scott,6,Out of the Furnace
Willem Dafoe,164457,Thriller,Ridley Scott,6,Out of the Furnace
Samuel L. Jackson,87516,Drama,Doug Davison,6,Oldboy
Harrison Ford,109443,Comedy,Judd Apatow,6,Anchorman 2: The Legend Continues
Steve Carell,109443,Comedy,Judd Apatow,6,Anchorman 2: The Legend Continues
Paul Rudd,109443,Comedy,Judd Apatow,6,Anchorman 2: The Legend Continues
Jim Carrey,109443,Comedy,Judd Apatow,6,Anchorman 2: The Legend Continues
Will Ferrell,109443,Comedy,Judd Apatow,6,Anchorman 2: The Legend Continues
Adrien Brody,27584,Comedy,Arcadiy Golubovich,6,High School
Jeremy Irons,57047,Action,Peter R. Simpson,6,The Fourth Angel
Christian Bale,14499,Adventure,William Aldridge,6,Mio in the Land of Faraway
Ralph Fiennes,111473,Drama,Christian Baute,6,The Invisible Woman
Patrick Stewart,204810,Comedy,Ehud Bleiberg,6,Hunting Elephants
Chris Pine,137094,Action,Lorenzo di Bonaventura,6,Jack Ryan: Shadow Recruit
Kevin Costner,137094,Action,Lorenzo di Bonaventura,6,Jack Ryan: Shadow Recruit
Samuel L. Jackson,240916,Crime,David Valleau,6,Reasonable Doubt
William H. Macy,159932,Drama,Jeff Rice,6,A Single Shot
Matt Damon,152760,War,George Clooney,6,The Monuments Men
Robert De Niro,64807,Comedy,Mark Steven Johnson,6,Grudge Match
Owen Wilson,116741,Comedy,Vince Vaughn,6,The Internship
Forest Whitaker,57047,Action,Peter R. Simpson,6,The Fourth Angel
Jason Statham,204082,Action,Sylvester Stallone,6,Homefront
Robert De Niro,112205,Crime,Luc Besson,6,The Family
Tommy Lee Jones,112205,Crime,Luc Besson,6,The Family
John Cusack,136911,Crime,Joel Silver,6,The Factory
Joseph Gordon-Levitt,138697,Romance,Ram Bergman,6,Don Jon
Channing Tatum,138697,Romance,Ram Bergman,6,Don Jon
Ben Affleck,146238,Crime,Leonardo DiCaprio,6,Runner Runner
Paul Giamatti,209262,History,Gary Goetzman,6,Parkland
Idris Elba,192136,Drama,Anant Singh,6,Mandela: Long Walk to Freedom
Benedict Cumberbatch,162903,Drama,Steve Golin,6,The Fifth Estate
Paul Giamatti,152795,Drama,Robin Wright,6,The Congress
Ralph Fiennes,121674,Drama,Stephen Woolley,6,Great Expectations
Morgan Freeman,137093,Comedy,Laurence Mark,6,Last Vegas
Robert De Niro,137093,Comedy,Laurence Mark,6,Last Vegas
Keanu Reeves,64686,Drama,Scott Stuber,6,47 Ronin
Chris Pratt,146239,Comedy,André Rouleau,6,Delivery Man
James Franco,204082,Action,Sylvester Stallone,6,Homefront
Stanley Tucci,162903,Drama,Steve Golin,6,The Fifth Estate
John Goodman,116741,Comedy,Vince Vaughn,6,The Internship
Jason Bateman,191024,Documentary,Neil Lieberman,6,The Arrested Development Documentary Project
Antonio Banderas,77221,Adventure,Tarak Ben Ammar,6,Black Gold
Jude Law,89455,Drama,Andrew Eaton,6,360
Robert De Niro,75638,Thriller,Rodrigo Cortés,6,Red Lights
Christopher Walken,134738,Drama,Ismail Merchant,6,Roseland
Hugh Jackman,79697,Comedy,Michael De Luca,6,Butter
Brad Pitt,64689,Crime,Brad Pitt,6,Killing Them Softly
Jude Law,96724,Drama,Tim Bevan,6,Anna Karenina
Paul Giamatti,152795,Drama,Robin Wright,6,The Congress
Anthony Hopkins,89455,Drama,Andrew Eaton,6,360
Anthony Hopkins,112336,Drama,Ivan Reitman,6,Hitchcock
Tom Cruise,75780,Crime,Gary Levinsohn,6,Jack Reacher
Paul Rudd,89492,Comedy,Judd Apatow,6,This Is 40
Morgan Freeman,75761,Horror,Don Coscarelli,6,John Dies at the End
Paul Giamatti,75761,Horror,Don Coscarelli,6,John Dies at the End
Matt Damon,133694,Drama,Matt Damon,6,Promised Land
Bryan Cranston,135678,Thriller,Frank John Hughes,6,Leave
Ryan Gosling,82682,Crime,Dan Lin,6,Gangster Squad
Robert Duvall,75780,Crime,Gary Levinsohn,6,Jack Reacher
Sean Penn,82682,Crime,Dan Lin,6,Gangster Squad
Jeremy Irons,83686,Drama,Jim Young,6,The Words
Bradley Cooper,83686,Drama,Jim Young,6,The Words
Mark Wahlberg,72105,Comedy,Seth MacFarlane,6,Ted
Patrick Stewart,72105,Comedy,Seth MacFarlane,6,Ted
Ryan Reynolds,72105,Comedy,Seth MacFarlane,6,Ted
Matthew McConaughey,77930,Drama,Nick Wechsler,6,Magic Mike
Channing Tatum,77930,Drama,Nick Wechsler,6,Magic Mike
Viggo Mortensen,83770,Adventure,Nathanaël Karmitz,6,On the Road
Steve Buscemi,83770,Adventure,Nathanaël Karmitz,6,On the Road
J.K. Simmons,83686,Drama,Jim Young,6,The Words
Benicio del Toro,82525,Crime,Moritz Borman,6,Savages
Will Ferrell,77953,Comedy,Jay Roach,6,The Campaign
Tommy Lee Jones,82696,Drama,Todd Black,6,Hope Springs
Steve Carell,82696,Drama,Todd Black,6,Hope Springs
Chris Pine,84184,Comedy,Lee Nelson,6,Celeste & Jesse Forever
Bradley Cooper,109513,Action,Andrew Panay,6,Hit & Run
Jason Bateman,109513,Action,Andrew Panay,6,Hit & Run
Robert Duvall,27349,Action,Jennings Lang,6,The Great Northfield Minnesota Raid
Matthew McConaughey,73567,Crime,Scott Einbinder,6,Killer Joe
George Clooney,152760,War,George Clooney,6,The Monuments Men
Stanley Tucci,87496,Drama,Bill Holderman,6,The Company You Keep
James Franco,68812,Thriller,Ehud Bleiberg,6,The Iceman
Tommy Lee Jones,127372,Drama,Gary Foster,6,Emperor
Antonio Banderas,144789,Comedy,Esther García,6,I'm So Excited!
Morgan Freeman,117263,Action,Gerard Butler,6,Olympus Has Fallen
Al Pacino,173153,TV Movie,Michael Hausman,6,Phil Spector
Paul Rudd,144340,Comedy,Paul Weitz,6,Admission
James McAvoy,68727,Thriller,Danny Boyle,6,Trance
James McAvoy,93828,Action,Rory Aitken,6,Welcome to the Punch
Colin Farrell,102362,Thriller,Neal H. Moritz,6,Dead Man Down
Morgan Freeman,75612,Action,Duncan Henderson,6,Oblivion
Javier Bardem,60281,Drama,Sarah Green,6,To the Wonder
Ben Affleck,60281,Drama,Sarah Green,6,To the Wonder
Mark Wahlberg,134374,Thriller,Michael Bay,6,Pain & Gain
Dwayne Johnson,134374,Thriller,Michael Bay,6,Pain & Gain
Paul Rudd,109414,Action,Seth Rogen,6,This Is the End
James Franco,109414,Action,Seth Rogen,6,This Is the End
Channing Tatum,109414,Action,Seth Rogen,6,This Is the End
Tom Cruise,75612,Action,Duncan Henderson,6,Oblivion
Chris Evans,68812,Thriller,Ehud Bleiberg,6,The Iceman
James Franco,68728,Fantasy,Joe Roth,6,Oz: The Great and Powerful
Stanley Tucci,81005,Action,David Dobkin,6,Jack the Giant Slayer
Jean Reno,134673,Drama,Olivier Delbosc,6,Renoir
Jeff Bridges,1726,Action,Avi Arad,7,Iron Man
Samuel L. Jackson,1726,Action,Avi Arad,7,Iron Man
Robert Downey Jr.,1726,Action,Avi Arad,7,Iron Man
Jason Statham,4108,Action,Luc Besson,7,The Transporter
Anthony Hopkins,9533,Crime,Martha De Laurentiis,7,Red Dragon
Tom Hanks,4147,Thriller,Sam Mendes,7,Road to Perdition
Benicio del Toro,7944,Documentary,Victoria Pearman,7,Shine a Light
Don Cheadle,13291,Drama,Don Cheadle,7,Traitor
Viggo Mortensen,8963,Action,Jerry Bruckheimer,7,Crimson Tide
Jim Carrey,11086,Drama,Frank Darabont,7,The Majestic
Antonio Banderas,8068,Thriller,Robert Rodriguez,7,Desperado
Daniel Craig,13793,Drama,Lene Bausager,7,Flashbacks of a Fool
Adrien Brody,14299,Drama,Sofia Sondervan,7,Cadillac Records
Steve Buscemi,8068,Thriller,Robert Rodriguez,7,Desperado
James Franco,10139,History,Bruce Cohen,7,Milk
Sean Penn,10139,History,Bruce Cohen,7,Milk
Jamie Foxx,8489,Drama,Paul Ardaji,7,Ali
Hugh Dancy,855,Action,Jerry Bruckheimer,7,Black Hawk Down
Adrien Brody,25014,Drama,Élie Chouraqui,7,Harrison's Flowers
Tom Hardy,855,Action,Jerry Bruckheimer,7,Black Hawk Down
Sean Penn,10950,Drama,Edward Zwick,7,I Am Sam
Viggo Mortensen,20766,Adventure,Nick Wechsler,7,The Road
Robert Duvall,20766,Adventure,Nick Wechsler,7,The Road
Idris Elba,13809,Action,Guy Ritchie,7,RockNRolla
J.K. Simmons,1715,Drama,Alan C. Blomquist,7,The Cider House Rules
Robert Duvall,651,Comedy,Ingo Preminger,7,M*A*S*H
Denzel Washington,8470,Drama,Mark Burg,7,John Q
Ralph Fiennes,12783,Drama,Michael Kuhn,7,The Duchess
Robert Duvall,8470,Drama,Mark Burg,7,John Q
Ewan McGregor,855,Action,Jerry Bruckheimer,7,Black Hawk Down
Edward Norton,9533,Crime,Martha De Laurentiis,7,Red Dragon
Ralph Fiennes,9533,Crime,Martha De Laurentiis,7,Red Dragon
Colin Firth,37606,Drama,Michael Hausman,7,Valmont
Edward Norton,1429,Crime,Tobey Maguire,7,25th Hour
Jason Bateman,7326,Comedy,John Malkovich,7,Juno
J.K. Simmons,7326,Comedy,John Malkovich,7,Juno
Christian Bale,3902,Drama,John Sloss,7,I'm Not There.
Leonardo DiCaprio,3131,Drama,Gerry Robert Byrne,7,Gangs of New York
Daniel Day-Lewis,3131,Drama,Gerry Robert Byrne,7,Gangs of New York
Jeff Bridges,16993,Drama,John Huston,7,Fat City
Matt Damon,4912,Comedy,Andrew Lazar,7,Confessions of a Dangerous Mind
John Goodman,110972,Comedy,Allan Mindel,7,Pie in the Sky
Morgan Freeman,7350,Drama,Rob Reiner,7,The Bucket List
Brad Pitt,4912,Comedy,Andrew Lazar,7,Confessions of a Dangerous Mind
Russell Crowe,4982,Drama,Brian Grazer,7,American Gangster
Denzel Washington,4982,Drama,Brian Grazer,7,American Gangster
John Cusack,5126,Drama,David Kirschner,7,Martian Child
Hugh Dancy,5951,Comedy,John Calley,7,The Jane Austen Book Club
Owen Wilson,260514,Family,Kevin Reher,7,Cars 3
Jeremy Renner,4512,Action,David Valdes,7,The Assassination of Jesse James by the Coward Robert Ford
Brad Pitt,4512,Action,David Valdes,7,The Assassination of Jesse James by the Coward Robert Ford
George Clooney,4912,Comedy,Andrew Lazar,7,Confessions of a Dangerous Mind
Morgan Freeman,4771,Crime,"Alan Ladd, Jr.",7,Gone Baby Gone
Idris Elba,4982,Drama,Brian Grazer,7,American Gangster
Johnny Depp,13885,Drama,John Logan,7,Sweeney Todd: The Demon Barber of Fleet Street
Leonardo DiCaprio,10474,Drama,Liz Heller,7,The Basketball Diaries
Mark Wahlberg,10474,Drama,Liz Heller,7,The Basketball Diaries
Morgan Freeman,353070,Crime,Donald De Line,7,Going in Style
Michael Caine,353070,Crime,Donald De Line,7,Going in Style
Tom Hanks,568,Drama,Brian Grazer,7,Apollo 13
Edward Norton,1360,Drama,Salma Hayek,7,Frida
Geoffrey Rush,1360,Drama,Salma Hayek,7,Frida
Antonio Banderas,1360,Drama,Salma Hayek,7,Frida
Robert Duvall,45226,Adventure,Michael Taylor,7,The Pursuit of D.B. Cooper
Jason Statham,8848,Thriller,Charles Roven,7,The Bank Job
Samuel L. Jackson,25566,Drama,Dino De Laurentiis,7,Ragtime
Ryan Reynolds,8390,Comedy,Tim Bevan,7,"Definitely, Maybe"
Joseph Gordon-Levitt,9016,Adventure,Ron Clements,7,Treasure Planet
Michael Caine,14433,Action,Stanley Baker,7,Zulu
Colin Farrell,8321,Comedy,Graham Broadbent,7,In Bruges
Ralph Fiennes,8321,Comedy,Graham Broadbent,7,In Bruges
John Cusack,2757,Comedy,Jonathan Demme,7,Adaptation.
Nicolas Cage,2757,Comedy,Jonathan Demme,7,Adaptation.
Christian Bale,7299,Action,Jan de Bont,7,Equilibrium
Michael Caine,17590,Comedy,Burtt Harris,7,Deathtrap
Forest Whitaker,14047,Drama,Oprah Winfrey,7,The Great Debaters
Denzel Washington,14047,Drama,Oprah Winfrey,7,The Great Debaters
Paul Rudd,6575,Comedy,Clayton Townsend,7,Walk Hard: The Dewey Cox Story
Joaquin Phoenix,8954,Drama,A. Kitman Ho,7,Reservation Road
Robert Downey Jr.,8194,Crime,Robert Downey Jr.,7,A Guide To Recognizing Your Saints
Willem Dafoe,375183,Drama,Gerard Butler,7,A Family Man
Michael Caine,9693,Drama,Iain Smith,7,Children of Men
Samuel L. Jackson,20876,Comedy,Patrick McCormick,7,A Shock to the System
Michael Caine,20876,Comedy,Patrick McCormick,7,A Shock to the System
Clint Eastwood,40374,Drama,Robert Daley,7,Breezy
John Cusack,36709,Adventure,Tim Bevan,7,Map of the Human Heart
Morgan Freeman,1667,Documentary,Christophe Lioud,7,March of the Penguins
Michael Caine,28270,Action,Léo L. Fuchs,7,Gambit
Mark Ruffalo,1538,Drama,Michael Mann,7,Collateral
Javier Bardem,1538,Drama,Michael Mann,7,Collateral
Jamie Foxx,1538,Drama,Michael Mann,7,Collateral
Colin Farrell,18923,Romance,Tom Hulce,7,A Home at the End of the World
Jason Statham,1538,Drama,Michael Mann,7,Collateral
Jeremy Renner,9787,Drama,John Linson,7,Lords of Dogtown
Paul Giamatti,921,Romance,Brian Grazer,7,Cinderella Man
Russell Crowe,921,Romance,Brian Grazer,7,Cinderella Man
Ben Stiller,953,Family,Mireille Soria,7,Madagascar
Dustin Hoffman,31200,Drama,Dustin Hoffman,7,Agatha
Ryan Reynolds,11282,Comedy,Greg Shapiro,7,Harold & Kumar Go to White Castle
Ewan McGregor,1895,Science Fiction,Rick McCallum,7,Star Wars: Episode III - Revenge of the Sith
Samuel L. Jackson,1895,Science Fiction,Rick McCallum,7,Star Wars: Episode III - Revenge of the Sith
Morgan Freeman,10027,Action,Luc Besson,7,Unleashed
Tom Cruise,1538,Drama,Michael Mann,7,Collateral
Joseph Gordon-Levitt,11171,Drama,Gregg Araki,7,Mysterious Skin
Matt Damon,2502,Action,Frank Marshall,7,The Bourne Supremacy
Will Ferrell,8699,Comedy,Judd Apatow,7,Anchorman: The Legend of Ron Burgundy
Paul Rudd,9603,Comedy,Scott Rudin,7,Clueless
Willem Dafoe,9791,Crime,Steve Buscemi,7,Animal Factory
Ben Kingsley,257,Crime,Roman Polanski,7,Oliver Twist
Viggo Mortensen,59,Drama,Chris Bender,7,A History of Violence
Johnny Depp,3933,Romance,Tim Burton,7,Corpse Bride
Morgan Freeman,1947,Drama,"Alan Ladd, Jr.",7,An Unfinished Life
Idris Elba,16374,Drama,Daniel Delume,7,Sometimes in April
Tom Hanks,594,Comedy,Steven Spielberg,7,The Terminal
Nicolas Cage,1830,Crime,Nicolas Cage,7,Lord of War
Ben Stiller,8699,Comedy,Judd Apatow,7,Anchorman: The Legend of Ron Burgundy
Stanley Tucci,594,Comedy,Steven Spielberg,7,The Terminal
Ralph Fiennes,1985,Drama,Henning Molfenter,7,The Constant Gardener
Willem Dafoe,558,Action,Laura Ziskin,7,Spider-Man 2
J.K. Simmons,558,Action,Laura Ziskin,7,Spider-Man 2
James Franco,558,Action,Laura Ziskin,7,Spider-Man 2
Steve Carell,8699,Comedy,Judd Apatow,7,Anchorman: The Legend of Ron Burgundy
Paul Rudd,8699,Comedy,Judd Apatow,7,Anchorman: The Legend of Ron Burgundy
Mark Wahlberg,8292,Action,Lorenzo di Bonaventura,7,Four Brothers
Ralph Fiennes,13919,Comedy,Lawrence Bender,7,The Chumscrubber
Bill Murray,308,Comedy,Jon Kilik,7,Broken Flowers
